,Product,URL,Image
0,"Maui Moisture Frizz-Free + Shea Butter Leave-in Conditioning Mist, Curly Hair Styling, No Drying Alcohols, Parabens or Silicone, 8oz",https://www.amazon.com/Frizz-Free-Conditioning-Alcohols-Parabens-Silicone/dp/B08LYBGKZC?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81CecNEsqnL._SX679_.jpg
1,"Maui Moisture Moisture Detoxifying + Volcanic Ash Conditioner - black , 13 Fl Oz",https://www.amazon.com/Maui-Moisture-Volcanic-Conditioner-Ounce/dp/B07GPX47GQ?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81wdvYaztxL._SX679_.jpg
2,"Maui Moisture Detoxifying Volcanic Ash Scalp Care Mask, Coconut, 12 Ounce",https://www.amazon.com/Maui-Moisture-Volcanic-Scalp-Ounce/dp/B07GPL1F1P?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81jYCQp-d3L._SX679_.jpg
3,"Maui Moisture Detoxifying + Shampoo, Volcanic Ash, 13 Fl Oz",https://www.amazon.com/Maui-Moisture-Volcanic-Shampoo-Ounce/dp/B07GQNZ9LS?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81jlistGLhL._SX679_.jpg
4,"Maui Moisture Curl Quench + Coconut Oil Ultra-Hold Gel, for Curly Hair Styling, Vegan, No Drying Alcohols, Paraben Free, Silicone Free, 12oz",https://www.amazon.com/Coconut-Ultra-Hold-Styling-Alcohols-Silicone/dp/B08LY463PX?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81bVSZxm3cL._SX679_.jpg
5,"Maui Moisture Lightweight Curls + Flaxseed Curl Refresher Mist, Conditioning and Moisturizing Spray with Aloe Vera, Flaxseed Oil, Coconut Water, Vegan, Paraben Free, Silicone Free, 8oz",https://www.amazon.com/Lightweight-Flaxseed-Refresher-Conditioning-Moisturizing/dp/B08LYDPHVF?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/816o99HrM-L._SX679_.jpg
6,"Maui Moisture Flexible Hold + Coconut Milk Curl Foam Mousse, for Curly Hair Styling, No Drying Alcohols, Parabens or Silicone, 8.5oz",https://www.amazon.com/Flexible-Coconut-Alcohols-Parabens-Silicone/dp/B08LZ2R5MM?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81XWYDHoA8L._SX679_.jpg
7,"Maui Moisture Shine + Awapuhi Moisturizing Vegan Shampoo with Coconut Oils for Shiny Hair, Silicone-Free & Sulfate-Free Surfactant Aloe Shampoo to Detangle & Hydrate Dull Hair, 13 fl. Oz",https://www.amazon.com/Maui-Moisture-Moisturizing-Silicone-Free-Sulfate-Free/dp/B07XB38NKT?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81dJtS+yK+L._SX679_.jpg
8,"Maui Moisture Shine + Awapuhi Moisturizing Vegan Conditioner with Oils for Shiny Hair Silicone & SulfateFree Surfactant Aloe Conditioner to Hydrate Detangle Hair, Coconut, 13 Fl Oz",https://www.amazon.com/Maui-Moisture-Moisturizing-Silicone-Free-Sulfate-Free/dp/B07XD615H3?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81juxgOcJpL._SX679_.jpg
9,"Maui Moisture Curl Quench + Coconut Oil Curl-Defining Anti-Frizz Shampoo to Hydrate and Detangle Tight Curly Hair, Softening Shampoo, Vegan, Silicone & Paraben-Free, 13 fl oz",https://www.amazon.com/Maui-Moisture-Quench-Coconut-Shampoo/dp/B01N0103LP?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71qZJ+gkNOL._SY879_.jpg
